"rental_id","rental_date","inventory_id","customer_id","return_date","staff_id","last_update","rental_period"
2702,"2005-06-19 13:35:56",1736,329,"2005-06-20 14:07:56",2,"2006-02-16 02:30:53","1 day 00:32:00"
2703,"2005-06-19 13:36:06",4080,319,"2005-06-28 08:26:06",2,"2006-02-16 02:30:53","8 days 18:50:00"
2711,"2005-06-19 14:12:22",3944,313,"2005-06-21 09:29:22",1,"2006-02-16 02:30:53","1 day 19:17:00"
2719,"2005-06-19 14:50:19",1200,336,"2005-06-20 14:33:19",2,"2006-02-16 02:30:53","23:43:00"
2723,"2005-06-19 14:55:23",4317,277,"2005-06-20 14:28:23",1,"2006-02-16 02:30:53","23:33:00"
2763,"2005-06-19 17:23:34",3096,276,"2005-06-21 21:37:34",2,"2006-02-16 02:30:53","2 days 04:14:00"
2774,"2005-06-19 18:05:11",2809,299,"2005-06-21 16:21:11",2,"2006-02-16 02:30:53","1 day 22:16:00"
2784,"2005-06-19 18:40:29",2305,289,"2005-06-28 15:27:29",1,"2006-02-16 02:30:53","8 days 20:47:00"
2787,"2005-06-19 18:47:00",3371,307,"2005-06-22 20:22:00",2,"2006-02-16 02:30:53","3 days 01:35:00"
2791,"2005-06-19 18:51:27",2174,299,"2005-06-22 19:35:27",2,"2006-02-16 02:30:53","3 days 00:44:00"
2808,"2005-06-19 19:34:45",65,325,"2005-06-27 14:49:45",1,"2006-02-16 02:30:53","7 days 19:15:00"
2813,"2005-06-19 20:01:47",3420,284,"2005-06-27 01:51:47",1,"2006-02-16 02:30:53","7 days 05:50:00"
2820,"2005-06-19 20:20:33",851,316,"2005-06-26 20:32:33",1,"2006-02-16 02:30:53","7 days 00:12:00"
2836,"2005-06-19 21:58:21",1453,306,"2005-06-27 00:41:21",2,"2006-02-16 02:30:53","7 days 02:43:00"
2838,"2005-06-19 22:06:06",143,292,"2005-06-25 22:30:06",1,"2006-02-16 02:30:53","6 days 00:24:00"
2849,"2005-06-19 23:06:00",3628,283,"2005-06-25 18:36:00",1,"2006-02-16 02:30:53","5 days 19:30:00"
2858,"2005-06-19 23:17:11",2628,268,"2005-06-21 19:07:11",1,"2006-02-16 02:30:53","1 day 19:50:00"
2881,"2005-06-20 01:26:18",1391,307,"2005-06-26 23:42:18",1,"2006-02-16 02:30:53","6 days 22:16:00"
2883,"2005-06-20 01:29:10",585,320,"2005-06-28 06:12:10",1,"2006-02-16 02:30:53","8 days 04:43:00"
2884,"2005-06-20 01:31:16",3384,319,"2005-06-21 04:03:16",2,"2006-02-16 02:30:53","1 day 02:32:00"
2885,"2005-06-20 01:33:42",2701,330,"2005-06-22 22:23:42",1,"2006-02-16 02:30:53","2 days 20:50:00"
2900,"2005-06-20 02:40:04",3407,294,"2005-06-27 20:47:04",2,"2006-02-16 02:30:53","7 days 18:07:00"
2902,"2005-06-20 02:45:35",2787,304,"2005-06-26 07:51:35",1,"2006-02-16 02:30:53","6 days 05:06:00"
2925,"2005-06-20 04:23:49",804,301,"2005-06-22 04:37:49",2,"2006-02-16 02:30:53","2 days 00:14:00"
2929,"2005-06-20 04:47:39",3389,333,"2005-06-25 23:16:39",2,"2006-02-16 02:30:53","5 days 18:29:00"
2933,"2005-06-20 04:52:23",4483,323,"2005-06-26 07:12:23",2,"2006-02-16 02:30:53","6 days 02:20:00"
2936,"2005-06-20 05:09:27",2675,330,"2005-06-26 10:16:27",2,"2006-02-16 02:30:53","6 days 05:07:00"
2948,"2005-06-20 06:02:35",4254,289,"2005-06-29 09:12:35",2,"2006-02-16 02:30:53","9 days 03:10:00"
2954,"2005-06-20 06:45:00",377,336,"2005-06-23 11:43:00",1,"2006-02-16 02:30:53","3 days 04:58:00"
2967,"2005-06-20 07:40:35",4243,311,"2005-06-29 05:50:35",2,"2006-02-16 02:30:53","8 days 22:10:00"
2983,"2005-06-20 08:41:42",1349,322,"2005-06-29 04:02:42",2,"2006-02-16 02:30:53","8 days 19:21:00"
2999,"2005-06-20 09:30:34",735,295,"2005-06-26 05:51:34",2,"2006-02-16 02:30:53","5 days 20:21:00"
3009,"2005-06-20 10:24:44",2721,280,"2005-06-23 13:39:44",1,"2006-02-16 02:30:53","3 days 03:15:00"
3013,"2005-06-20 10:45:09",4146,290,"2005-06-26 04:55:09",1,"2006-02-16 02:30:53","5 days 18:10:00"
3024,"2005-06-20 11:29:17",1966,328,"2005-06-27 12:51:17",2,"2006-02-16 02:30:53","7 days 01:22:00"
3025,"2005-06-20 11:46:48",1309,293,"2005-06-22 08:43:48",1,"2006-02-16 02:30:53","1 day 20:57:00"
3029,"2005-06-20 11:51:30",327,317,"2005-06-25 16:42:30",1,"2006-02-16 02:30:53","5 days 04:51:00"
3034,"2005-06-20 12:15:50",2755,296,"2005-06-24 06:21:50",2,"2006-02-16 02:30:53","3 days 18:06:00"
3042,"2005-06-20 12:38:27",3103,291,"2005-06-26 11:18:27",1,"2006-02-16 02:30:53","5 days 22:40:00"
3052,"2005-06-20 13:09:19",2359,329,"2005-06-29 11:55:19",2,"2006-02-16 02:30:53","8 days 22:46:00"
3053,"2005-06-20 13:10:30",818,329,"2005-06-25 17:22:30",2,"2006-02-16 02:30:53","5 days 04:12:00"
3054,"2005-06-20 13:16:41",2817,322,"2005-06-28 13:45:41",2,"2006-02-16 02:30:53","8 days 00:29:00"
3057,"2005-06-20 13:22:48",1101,307,"2005-06-26 17:22:48",2,"2006-02-16 02:30:53","6 days 04:00:00"
3061,"2005-06-20 13:48:21",4202,330,"2005-06-22 17:36:21",2,"2006-02-16 02:30:53","2 days 03:48:00"
3064,"2005-06-20 13:53:13",2624,276,"2005-06-25 16:33:13",2,"2006-02-16 02:30:53","5 days 02:40:00"
3066,"2005-06-20 13:55:41",1116,268,"2005-06-26 09:38:41",2,"2006-02-16 02:30:53","5 days 19:43:00"
3074,"2005-06-20 14:41:41",1441,299,"2005-06-21 15:56:41",1,"2006-02-16 02:30:53","1 day 01:15:00"
3077,"2005-06-20 15:05:18",1675,303,"2005-06-26 20:52:18",2,"2006-02-16 02:30:53","6 days 05:47:00"
3095,"2005-06-20 16:16:53",3937,298,"2005-06-22 10:35:53",2,"2006-02-16 02:30:53","1 day 18:19:00"
3097,"2005-06-20 16:26:14",4337,280,"2005-06-23 14:46:14",1,"2006-02-16 02:30:53","2 days 22:20:00"
3107,"2005-06-20 17:26:05",4527,303,"2005-06-25 12:36:05",1,"2006-02-16 02:30:53","4 days 19:10:00"
3110,"2005-06-20 17:40:12",2008,333,"2005-06-24 17:09:12",1,"2006-02-16 02:30:53","3 days 23:29:00"
3119,"2005-06-20 18:11:44",683,296,"2005-06-27 16:14:44",2,"2006-02-16 02:30:53","6 days 22:03:00"
3123,"2005-06-20 18:26:14",1656,289,"2005-06-29 17:17:14",1,"2006-02-16 02:30:53","8 days 22:51:00"
3146,"2005-06-20 20:21:48",2249,339,"2005-06-29 22:57:48",2,"2006-02-16 02:30:53","9 days 02:36:00"
3164,"2005-06-20 21:29:00",155,270,"2005-06-27 15:50:00",1,"2006-02-16 02:30:53","6 days 18:21:00"
3177,"2005-06-20 22:32:44",2546,300,"2005-06-22 23:01:44",1,"2006-02-16 02:30:53","2 days 00:29:00"
3198,"2005-06-21 00:08:54",1626,295,"2005-06-29 02:11:54",2,"2006-02-16 02:30:53","8 days 02:03:00"
3202,"2005-06-21 00:33:47",2725,273,"2005-06-24 04:05:47",2,"2006-02-16 02:30:53","3 days 03:32:00"
3204,"2005-06-21 00:37:50",2848,336,"2005-06-22 23:46:50",1,"2006-02-16 02:30:53","1 day 23:09:00"
3209,"2005-06-21 00:51:06",287,307,"2005-06-22 21:49:06",2,"2006-02-16 02:30:53","1 day 20:58:00"
3215,"2005-06-21 01:11:32",4140,279,"2005-06-26 19:42:32",1,"2006-02-16 02:30:53","5 days 18:31:00"
3223,"2005-06-21 02:06:45",1033,299,"2005-06-22 07:16:45",2,"2006-02-16 02:30:53","1 day 05:10:00"
3239,"2005-06-21 02:48:40",3402,328,"2005-06-22 02:49:40",2,"2006-02-16 02:30:53","1 day 00:01:00"
3247,"2005-06-21 03:12:15",1406,277,"2005-06-27 00:44:15",1,"2006-02-16 02:30:53","5 days 21:32:00"
3251,"2005-06-21 03:20:37",1414,317,"2005-06-23 04:54:37",2,"2006-02-16 02:30:53","2 days 01:34:00"
3256,"2005-06-21 03:45:42",1235,319,"2005-06-30 02:51:42",2,"2006-02-16 02:30:53","8 days 23:06:00"
3264,"2005-06-21 04:19:03",1666,340,"2005-06-23 01:29:03",1,"2006-02-16 02:30:53","1 day 21:10:00"
3268,"2005-06-21 04:55:49",4366,329,"2005-06-30 00:23:49",2,"2006-02-16 02:30:53","8 days 19:28:00"
3274,"2005-06-21 05:30:36",2156,277,"2005-06-24 05:12:36",1,"2006-02-16 02:30:53","2 days 23:42:00"
3288,"2005-06-21 06:36:59",1961,299,"2005-06-30 06:50:59",1,"2006-02-16 02:30:53","9 days 00:14:00"
3290,"2005-06-21 06:45:34",2727,293,"2005-06-28 09:44:34",1,"2006-02-16 02:30:53","7 days 02:59:00"
3291,"2005-06-21 06:55:36",3866,274,"2005-06-29 03:41:36",1,"2006-02-16 02:30:53","7 days 20:46:00"
3296,"2005-06-21 07:04:53",2453,284,"2005-06-25 08:36:53",1,"2006-02-16 02:30:53","4 days 01:32:00"
3323,"2005-06-21 08:45:33",2252,272,"2005-06-28 08:17:33",2,"2006-02-16 02:30:53","6 days 23:32:00"
3328,"2005-06-21 09:08:44",2462,292,"2005-06-30 12:28:44",1,"2006-02-16 02:30:53","9 days 03:20:00"
3329,"2005-06-21 09:20:31",3506,335,"2005-06-22 10:00:31",2,"2006-02-16 02:30:53","1 day 00:40:00"
3330,"2005-06-21 09:22:37",299,294,"2005-06-23 07:16:37",2,"2006-02-16 02:30:53","1 day 21:54:00"
3335,"2005-06-21 10:09:08",3033,339,"2005-06-27 11:33:08",1,"2006-02-16 02:30:53","6 days 01:24:00"
3337,"2005-06-21 10:24:35",1176,318,"2005-06-22 13:51:35",1,"2006-02-16 02:30:53","1 day 03:27:00"
3344,"2005-06-21 10:57:27",4401,277,"2005-06-28 10:53:27",1,"2006-02-16 02:30:53","6 days 23:56:00"
3349,"2005-06-21 11:17:35",3885,336,"2005-06-22 12:51:35",2,"2006-02-16 02:30:53","1 day 01:34:00"
3355,"2005-06-21 11:30:47",1960,275,"2005-06-23 06:04:47",1,"2006-02-16 02:30:53","1 day 18:34:00"
3361,"2005-06-21 12:14:23",2671,268,"2005-06-26 10:01:23",2,"2006-02-16 02:30:53","4 days 21:47:00"
3373,"2005-06-21 13:35:32",2219,316,"2005-06-30 12:03:32",1,"2006-02-16 02:30:53","8 days 22:28:00"
3374,"2005-06-21 13:36:30",1067,279,"2005-06-23 15:10:30",2,"2006-02-16 02:30:53","2 days 01:34:00"
3375,"2005-06-21 13:37:18",912,279,"2005-06-22 11:26:18",2,"2006-02-16 02:30:53","21:49:00"
3376,"2005-06-21 13:43:02",3055,318,"2005-06-28 18:07:02",1,"2006-02-16 02:30:53","7 days 04:24:00"
3387,"2005-06-21 14:21:49",2709,305,"2005-06-24 16:46:49",2,"2006-02-16 02:30:53","3 days 02:25:00"
3394,"2005-06-21 15:17:39",3393,295,"2005-06-30 13:55:39",2,"2006-02-16 02:30:53","8 days 22:38:00"
3400,"2005-06-21 15:50:30",1697,298,"2005-06-25 18:07:30",1,"2006-02-16 02:30:53","4 days 02:17:00"
3408,"2005-06-21 16:15:11",3453,282,"2005-06-27 14:55:11",1,"2006-02-16 02:30:53","5 days 22:40:00"
3410,"2005-06-21 16:20:47",1197,321,"2005-06-24 19:09:47",2,"2006-02-16 02:30:53","3 days 02:49:00"
3413,"2005-06-21 16:57:07",666,322,"2005-06-30 12:03:07",2,"2006-02-16 02:30:53","8 days 19:06:00"
3417,"2005-06-21 17:06:20",874,282,"2005-06-23 17:00:20",2,"2006-02-16 02:30:53","1 day 23:54:00"
3441,"2005-06-21 20:00:12",2863,326,"2005-06-24 00:24:12",2,"2006-02-16 02:30:53","2 days 04:24:00"
3452,"2005-06-21 21:11:27",2646,293,"2005-06-24 16:31:27",1,"2006-02-16 02:30:53","2 days 19:20:00"
3453,"2005-06-21 21:12:11",842,278,"2005-06-23 17:39:11",2,"2006-02-16 02:30:53","1 day 20:27:00"
3455,"2005-06-21 21:17:51",4403,340,"2005-06-23 17:22:51",1,"2006-02-16 02:30:53","1 day 20:05:00"
3457,"2005-06-21 21:42:33",883,312,"2005-06-30 19:54:33",2,"2006-02-16 02:30:53","8 days 22:12:00"
3458,"2005-06-21 21:42:49",2136,338,"2005-06-29 01:26:49",1,"2006-02-16 02:30:53","7 days 03:44:00"
1,"2005-05-24 22:53:30",367,130,"2005-05-26 22:04:30",1,"2006-02-15 21:30:53","1 day 23:11:00"
